customer_id,purchase_flequency
CS012215000016,2
CS012215000030,2
CS012304000002,2
CS012314000027,2
CS012315000111,2
CS012411000006,2
CS012411000024,2
CS012411000057,2
CS012411000058,2
CS012413000200,2
CS012505000008,2
CS012512000038,2
CS012512000047,2
CS012512000068,2
CS012512000069,2
CS012512000072,2
CS012512000085,2
CS012512000142,2
CS012513000014,2
CS012513000105,2
CS012513000106,2
CS012513000144,2
CS012513000185,2
CS012514000027,2
CS012515000213,2
CS012615000055,2
CS012615000093,2
CS012615000103,2
CS012803000002,2
CS012815000001,2
CS013112000003,2
CS013211000007,2
CS013212000019,2
CS013212000029,2
CS013212000035,2
CS013215000009,2
CS013411000027,2
CS013411000033,2
CS013412000077,2
CS013412000104,2
CS013413000043,2
CS013413000072,2
CS013511000017,2
CS013512000023,2
CS013512000024,2
CS013512000136,2
CS013513000006,2
CS013513000053,2
CS013513000078,2
CS013513000202,2
CS013514000004,2
CS013514000026,2
CS013514000050,2
CS013515000195,2
CS013614000006,2
CS013614000024,2
CS013615000047,2
CS013615000053,2
CS013615000138,2
CS014113000008,2
CS014115000001,2
CS014215000042,2
CS014314000052,2
CS014314000064,2
CS014411000046,2
CS014411000065,2
CS014412000201,2
CS014413000023,2
CS014511000009,2
CS014512000062,2
CS014512000101,2
CS014512000163,2
CS014513000033,2
CS014513000080,2
CS014513000106,2
CS014513000138,2
CS014513000197,2
CS014513000222,2
CS014513000226,2
CS014514000016,2
CS014514000027,2
CS014515000215,2
CS014614000002,2
CS014614000011,2
CS014615000076,2
CS014615000122,2
CS015212000017,2
CS015215000047,2
CS015314000051,2
CS015315000140,2
CS015412000125,2
CS015412000161,2
CS015512000019,2
CS015512000149,2
CS015513000065,2
CS015513000118,2
CS015513000157,2
CS015513000185,2
CS015513000205,2
CS015514000020,2
CS015514000033,2
CS015514000045,2
CS015514000062,2
CS015514000098,2
CS015515000103,2
CS015515000223,2
CS015515000252,2
CS015604000009,2
CS015614000006,2
CS015615000143,2
CS016114000006,2
CS016314000083,2
CS016314000098,2
CS016314000099,2
CS016315000100,2
CS016315000143,2
CS016411000039,2
CS016411000041,2
CS016411000054,2
CS016412000124,2
CS016412000154,2
CS016412000192,2
CS016413000012,2
CS016415000243,2
CS016505000001,2
CS016511000053,2
CS016512000063,2
CS016512000094,2
CS016512000103,2
CS016512000127,2
CS016513000005,2
CS016513000109,2
CS016513000165,2
CS016514000082,2
CS016514000099,2
CS016514000111,2
CS016515000046,2
CS016614000066,2
CS016615000034,2
CS016615000063,2
CS016615000066,2
CS016615000090,2
CS016615000130,2
CS016805000001,2
CS017113000006,2
CS017212000001,2
CS017212000011,2
CS017212000040,2
CS017212000042,2
CS017215000052,2
CS017304000005,2
CS017311000033,2
CS017314000022,2
CS017314000027,2
CS017314000040,2
CS017314000062,2
CS017315000003,2
CS017315000009,2
CS017315000023,2
CS017315000074,2
CS017315000133,2
CS017411000004,2
CS017411000009,2
CS017412000031,2
CS017412000105,2
CS017412000121,2
CS017412000128,2
CS017412000154,2
CS017412000169,2
CS017413000258,2
CS017512000042,2
CS017512000138,2
CS017513000012,2
CS017513000015,2
CS017513000066,2
CS017513000067,2
CS017513000072,2
CS017513000142,2
CS017513000167,2
CS017513000178,2
CS017513000195,2
CS017513000205,2
CS017513000219,2
CS017514000077,2
CS017515000070,2
CS017515000114,2
CS017615000019,2
CS017615000088,2
CS017615000120,2
CS017615000130,2
CS018211000007,2
CS018215000001,2
CS018314000029,2
CS018315000010,2
CS018315000029,2
CS018315000064,2
CS018411000003,2
CS018411000010,2
CS018411000028,2
CS018411000053,2
CS018411000054,2
CS018411000069,2
CS018413000188,2
CS018415000267,2
CS018512000015,2
CS018512000045,2
CS018512000085,2
CS018512000086,2
CS018512000107,2
CS018512000115,2
CS018512000134,2
CS018512000162,2
CS018512000165,2
CS018512000176,2
CS018513000027,2
CS018513000045,2
CS018513000072,2
CS018513000145,2
CS018513000152,2
CS018613000112,2
CS018615000119,2
CS018615000121,2
CS018814000002,2
CS019211000007,2
CS019212000041,2
CS019314000023,2
CS019315000016,2
CS019315000045,2
CS019315000068,2
CS019315000111,2
CS019315000141,2
CS019315000159,2
CS019411000025,2
CS019411000031,2
CS019411000046,2
CS019412000057,2
CS019412000140,2
CS019412000142,2
CS019412000157,2
CS019412000182,2
CS019412000194,2
CS019412000209,2
CS019413000011,2
CS019413000061,2
CS019413000100,2
CS019413000121,2
CS019413000153,2
CS019512000013,2
CS019512000025,2
CS019512000081,2
CS019513000056,2
CS019513000081,2
CS019513000123,2
CS019513000144,2
CS019514000028,2
CS019514000031,2
CS019514000062,2
CS019514000087,2
CS019514000113,2
CS019615000006,2
CS019615000066,2
CS020105000001,2
CS020212000006,2
CS020212000014,2
CS020212000033,2
CS020314000021,2
CS020315000061,2
CS020315000067,2
CS020411000013,2
CS020411000014,2
CS020411000019,2
CS020412000151,2
CS020412000157,2
CS020412000165,2
CS020413000239,2
CS020414000122,2
CS020512000006,2
CS020512000086,2
CS020512000139,2
CS020513000013,2
CS020513000021,2
CS020513000062,2
CS020513000103,2
CS020513000116,2
CS020513000130,2
CS020513000192,2
CS020514000009,2
CS020514000010,2
CS020514000033,2
CS020514000054,2
CS020515000057,2
CS020615000092,2
CS020615000148,2
CS020615000161,2
CS021214000019,2
CS021214000028,2
CS021214000036,2
CS021404000020,2
CS021411000060,2
CS021411000080,2
CS021414000081,2
CS021504000009,2
CS021511000014,2
CS021511000025,2
CS021512000083,2
CS021512000143,2
CS021513000108,2
CS021513000120,2
CS021513000177,2
CS021612000032,2
CS021612000057,2
CS021613000002,2
CS021613000030,2
CS021613000045,2
CS021614000003,2
CS021614000009,2
CS022211000007,2
CS022411000051,2
CS022415000243,2
CS022511000047,2
CS022512000024,2
CS022512000070,2
CS022512000078,2
CS022512000146,2
CS022512000151,2
CS022513000065,2
CS022513000105,2
CS022513000145,2
CS022613000082,2
CS022614000037,2
CS022614000048,2
CS022615000065,2
CS022615000144,2
CS023114000004,2
CS023211000003,2
CS023212000044,2
CS023315000052,2
CS023411000052,2
CS023415000140,2
CS023512000030,2
CS023512000048,2
CS023512000113,2
CS023512000131,2
CS023513000020,2
CS023513000029,2
CS023513000031,2
CS023513000032,2
CS023513000105,2
CS023513000106,2
CS023513000144,2
CS023513000153,2
CS023513000175,2
CS023514000001,2
CS023514000010,2
CS023514000024,2
CS023514000041,2
CS023514000073,2
CS023514000113,2
CS023604000011,2
CS023613000081,2
CS023613000095,2
CS023613000127,2
CS023615000040,2
CS023615000061,2
CS023615000066,2
CS023615000093,2
CS023615000111,2
CS024213000018,2
CS024215000034,2
CS024314000023,2
CS024314000052,2
CS024314000067,2
CS024315000048,2
CS024412000166,2
CS024512000078,2
CS024512000132,2
CS024513000005,2
CS024513000045,2
CS024513000055,2
CS024513000063,2
CS024513000084,2
CS024513000091,2
CS024513000162,2
CS024513000169,2
CS024513000221,2
CS024514000005,2
CS024514000039,2
CS024514000042,2
CS024514000072,2
CS024615000029,2
CS024615000036,2
CS024615000041,2
CS024615000112,2
CS025212000015,2
CS025311000010,2
CS025311000038,2
CS025314000025,2
CS025314000060,2
CS025315000095,2
CS025411000001,2
CS025411000017,2
CS025411000026,2
CS025411000034,2
CS025412000121,2
CS025412000151,2
CS025413000099,2
CS025512000009,2
CS025512000013,2
CS025512000030,2
CS025512000101,2
CS025512000138,2
CS025512000140,2
CS025513000063,2
CS025513000135,2
CS025513000148,2
CS025513000163,2
CS025514000088,2
CS025514000097,2
CS025604000008,2
CS025604000013,2
CS025604000018,2
CS025613000112,2
CS025615000011,2
CS025615000081,2
CS025803000003,2
CS026211000002,2
CS026215000017,2
CS026215000025,2
CS026215000058,2
CS026314000043,2
CS026411000005,2
CS026413000132,2
CS026415000040,2
CS026512000064,2
CS026512000113,2
CS026512000129,2
CS026512000136,2
CS026513000002,2
CS026513000006,2
CS026513000025,2
CS026513000109,2
CS026513000147,2
CS026513000151,2
CS026513000182,2
CS026514000073,2
CS026515000220,2
CS026613000028,2
CS026614000013,2
CS026615000028,2
CS026615000030,2
CS026615000072,2
CS026615000114,2
CS026615000134,2
CS026804000002,2
CS027113000004,2
CS027204000002,2
CS027212000007,2
CS027215000011,2
CS027215000014,2
CS027215000033,2
CS027215000035,2
CS027305000012,2
CS027314000003,2
CS027411000021,2
CS027412000100,2
CS027413000155,2
CS027414000107,2
CS027505000001,2
CS027511000067,2
CS027512000015,2
CS027512000116,2
CS027512000137,2
CS027513000018,2
CS027513000021,2
CS027513000144,2
CS027513000195,2
CS027514000017,2
CS027514000051,2
CS027514000052,2
CS027514000060,2
CS027514000077,2
CS027514000085,2
CS027614000007,2
CS027614000029,2
CS027615000015,2
CS027615000016,2
CS027615000056,2
CS027615000059,2
CS027615000074,2
CS027615000105,2
CS027814000004,2
CS028211000006,2
CS028215000022,2
CS028314000022,2
CS028314000024,2
CS028314000033,2
CS028315000159,2
CS028411000031,2
CS028411000045,2
CS028411000048,2
CS028413000034,2
CS028505000006,2
CS028511000030,2
CS028512000005,2
CS028512000131,2
CS028513000025,2
CS028513000059,2
CS028513000097,2
CS028513000121,2
CS028513000147,2
CS028605000009,2
CS028614000044,2
CS028615000003,2
CS028615000007,2
CS028615000037,2
CS028615000052,2
CS028615000056,2
CS028615000059,2
CS028615000093,2
CS028615000099,2
CS029112000004,2
CS029113000009,2
CS029212000015,2
CS029212000033,2
CS029213000043,2
CS029314000017,2
CS029314000029,2
CS029315000064,2
CS029315000086,2
CS029411000005,2
CS029411000036,2
CS029412000075,2
CS029412000112,2
CS029412000124,2
CS029413000181,2
CS029415000264,2
CS029512000010,2
CS029512000063,2
CS029512000075,2
CS029512000100,2
CS029512000122,2
CS029513000009,2
CS029513000023,2
CS029513000047,2
CS029513000059,2
CS029513000143,2
CS029513000153,2
CS029513000182,2
CS029513000204,2
CS029513000219,2
CS029514000033,2
CS029514000036,2
CS029514000061,2
CS029515000054,2
CS029515000129,2
CS029515000204,2
CS029515000226,2
CS029605000013,2
CS029614000065,2
CS029615000025,2
CS029615000077,2
CS029615000127,2
CS030115000002,2
CS030211000003,2
CS030212000016,2
CS030215000026,2
CS030311000020,2
CS030315000149,2
CS030412000001,2
CS030412000002,2
CS030412000172,2
CS030415000092,2
CS030505000006,2
CS030511000014,2
CS030512000026,2
CS030512000029,2
CS030512000035,2
CS030512000092,2
CS030512000102,2
CS030512000133,2
CS030513000076,2
CS030513000115,2
CS030513000120,2
CS030513000141,2
CS030513000147,2
CS030513000148,2
CS030514000033,2
CS030514000071,2
CS030514000075,2
CS030614000056,2
CS030615000010,2
CS030615000106,2
CS030615000114,2
CS030615000124,2
CS030815000008,2
CS031212000001,2
CS031212000032,2
CS031311000011,2
CS031314000033,2
CS031315000001,2
CS031412000009,2
CS031412000035,2
CS031412000105,2
CS031413000017,2
CS031505000004,2
CS031505000013,2
CS031512000029,2
CS031512000059,2
CS031512000086,2
CS031512000153,2
CS031513000009,2
CS031513000184,2
CS031513000190,2
CS031513000201,2
CS031514000006,2
CS031514000013,2
CS031514000047,2
CS031514000068,2
CS031514000088,2
CS031514000102,2
CS031514000124,2
CS031615000018,2
CS031615000053,2
CS031615000095,2
CS032115000008,2
CS032212000017,2
CS032215000058,2
CS032311000014,2
CS032311000025,2
CS032311000031,2
CS032314000021,2
CS032314000022,2
CS032314000063,2
CS032315000025,2
CS032315000106,2
CS032315000108,2
CS032411000013,2
CS032411000051,2
CS032411000052,2
CS032411000061,2
CS032412000071,2
CS032412000098,2
CS032412000125,2
CS032412000133,2
CS032412000155,2
CS032412000180,2
CS032413000078,2
CS032512000092,2
CS032513000011,2
CS032513000037,2
CS032513000054,2
CS032513000136,2
CS032513000225,2
CS032513000228,2
CS032514000037,2
CS032514000047,2
CS032514000066,2
CS032615000051,2
CS032615000087,2
CS032814000014,2
CS032814000015,2
CS033114000001,2
CS033212000034,2
CS033314000043,2
CS033314000058,2
CS033315000085,2
CS033411000051,2
CS033411000054,2
CS033413000243,2
CS033511000024,2
CS033512000003,2
CS033512000039,2
CS033512000041,2
CS033512000126,2
CS033512000129,2
CS033513000001,2
CS033513000063,2
CS033513000113,2
CS033513000206,2
CS033515000232,2
CS033515000240,2
CS033614000035,2
CS033615000098,2
CS034112000005,2
CS034113000002,2
CS034212000032,2
CS034212000035,2
CS034212000041,2
CS034314000054,2
CS034315000050,2
CS034315000164,2
CS034315000171,2
CS034411000011,2
CS034411000034,2
CS034412000094,2
CS034412000216,2
CS034413000028,2
CS034413000053,2
CS034413000077,2
CS034413000246,2
CS034511000047,2
CS034512000135,2
CS034512000162,2
CS034513000043,2
CS034513000114,2
CS034513000130,2
CS034513000147,2
CS034513000180,2
CS034514000039,2
CS034514000059,2
CS034514000065,2
CS034515000113,2
CS034615000051,2
CS034615000113,2
CS035112000001,2
CS035113000002,2
CS035114000004,2
CS035212000007,2
CS035212000033,2
CS035215000037,2
CS035314000005,2
CS035314000074,2
CS035315000001,2
CS035315000048,2
CS035412000047,2
CS035412000077,2
CS035412000170,2
CS035413000062,2
CS035512000001,2
CS035512000059,2
CS035512000169,2
CS035513000013,2
CS035513000038,2
CS035513000074,2
CS035513000081,2
CS035513000132,2
CS035513000149,2
CS035513000171,2
CS035513000195,2
CS035513000203,2
CS035513000214,2
CS035514000004,2
CS035514000055,2
CS035514000078,2
CS035514000097,2
CS035514000106,2
CS035514000108,2
CS035514000110,2
CS035515000142,2
CS035515000191,2
CS035614000018,2
CS035615000040,2
CS035814000001,2
CS035815000023,2
CS037212000051,2
CS037314000066,2
CS037315000024,2
CS037315000030,2
CS037411000044,2
CS037411000046,2
CS037411000048,2
CS037411000053,2
CS037412000044,2
CS037412000127,2
CS037412000164,2
CS037413000024,2
CS037413000120,2
CS037414000122,2
CS037511000054,2
CS037512000024,2
CS037512000071,2
CS037512000080,2
CS037512000089,2
CS037512000090,2
CS037512000116,2
CS037512000122,2
CS037512000135,2
CS037513000160,2
CS037513000167,2
CS037513000193,2
CS037513000214,2
CS037513000219,2
CS037514000050,2
CS037514000078,2
CS037514000097,2
CS037515000117,2
CS037515000218,2
CS037614000045,2
CS038212000013,2
CS038213000029,2
CS038314000027,2
CS038315000147,2
CS038315000158,2
CS038315000174,2
CS038411000018,2
CS038411000057,2
CS038411000061,2
CS038412000166,2
CS038412000208,2
CS038413000003,2
CS038413000133,2
CS038414000140,2
CS038512000047,2
CS038512000110,2
CS038513000009,2
CS038513000061,2
CS038513000066,2
CS038513000067,2
CS038513000076,2
CS038513000122,2
CS038514000002,2
CS038514000104,2
CS038515000237,2
CS038615000120,2
CS038802000001,2
CS039212000005,2
CS039212000006,2
CS039212000027,2
CS039213000018,2
CS039314000048,2
CS039314000068,2
CS039314000077,2
CS039315000007,2
CS039315000008,2
CS039315000013,2
CS039315000038,2
CS039315000088,2
CS039315000108,2
CS039315000112,2
CS039412000038,2
CS039412000056,2
CS039513000130,2
CS039513000158,2
CS039513000164,2
CS039513000174,2
CS039513000182,2
CS039514000005,2
CS039514000007,2
CS039514000056,2
CS039615000051,2
CS039814000002,2
CS040112000001,2
CS040212000022,2
CS040215000008,2
CS040215000009,2
CS040215000012,2
CS040215000024,2
CS040215000036,2
CS040215000044,2
CS040215000052,2
CS040215000055,2
CS040314000009,2
CS040314000059,2
CS040411000001,2
CS040411000053,2
CS040411000059,2
CS040413000010,2
CS040413000129,2
CS040512000075,2
CS040512000128,2
CS040513000017,2
CS040513000024,2
CS040513000083,2
CS040513000096,2
CS040513000098,2
CS040513000111,2
CS040514000036,2
CS040514000070,2
CS040514000085,2
CS040514000089,2
CS040514000097,2
CS040613000056,2
CS040615000043,2
CS040615000073,2
CS040615000129,2
CS040615000132,2
CS040805000002,2
CS041514000004,2
CS041514000006,2
CS041514000017,2
CS041613000014,2
CS042511000003,2
CS042515000015,2
CS042515000030,2
CS043212000003,2
CS043311000002,2
CS043413000003,2
CS043415000013,2
CS043415000028,2
CS043514000010,2
CS044315000001,2
CS044315000012,2
CS044412000021,2
CS044615000005,2
CS045214000005,2
CS045514000010,2
CS045615000007,2
CS046305000002,2
CS046515000003,2
CS046615000004,2
CS048414000006,2
CS048415000020,2
CS049113000002,2
CS049514000003,2
CS049605000005,2
CS049613000002,2
CS001113000004,1
CS001211000025,1
CS001212000027,1
CS001212000031,1
CS001212000046,1
CS001212000070,1
CS001212000098,1
CS001213000018,1
CS001213000020,1
CS001214000024,1
CS001214000059,1
CS001214000063,1
CS001215000080,1
CS001215000097,1
CS001215000133,1
CS001215000145,1
CS001304000004,1
CS001304000018,1
CS001311000033,1
CS001311000059,1
CS001311000069,1
CS001314000002,1
CS001314000037,1
CS001314000038,1
CS001314000051,1
CS001314000060,1
CS001314000122,1
CS001314000130,1
CS001314000214,1
CS001314000238,1
CS001315000074,1
CS001315000146,1
CS001315000180,1
CS001315000186,1
CS001315000216,1
CS001315000249,1
CS001315000291,1
CS001315000298,1
CS001315000314,1
CS001411000027,1
CS001411000037,1
CS001411000061,1
CS001411000075,1
CS001412000026,1
CS001412000037,1
CS001412000102,1
CS001412000122,1
CS001412000124,1
CS001412000126,1
CS001412000195,1
CS001412000312,1
CS001412000319,1
CS001412000361,1
CS001412000387,1
CS001412000405,1
CS001412000406,1
CS001412000450,1
CS001412000539,1
CS001412000561,1
CS001413000145,1
CS001413000156,1
CS001413000192,1
CS001413000321,1
CS001413000412,1
CS001413000468,1
CS001413000503,1
CS001413000636,1
CS001414000276,1
CS001414000300,1
CS001414000336,1
CS001415000030,1
CS001415000301,1
CS001415000344,1
CS001415000376,1
CS001415000397,1
CS001415000522,1
CS001415000587,1
CS001415000594,1
CS001415000666,1
CS001415000683,1
CS001415000684,1
CS001512000035,1
CS001512000037,1
CS001512000042,1
CS001512000152,1
CS001512000159,1
CS001512000173,1
CS001512000180,1
CS001512000202,1
CS001512000252,1
CS001512000257,1
CS001512000321,1
CS001512000326,1
CS001512000381,1
CS001512000392,1
CS001512000448,1
CS001513000070,1
CS001513000084,1
CS001513000102,1
CS001513000155,1
CS001513000244,1
CS001513000249,1
CS001513000288,1
CS001513000320,1
CS001513000323,1
CS001513000343,1
CS001513000365,1
CS001513000366,1
CS001513000473,1
CS001513000478,1
CS001513000503,1
CS001513000540,1
CS001513000546,1
CS001513000601,1
CS001513000645,1
CS001514000110,1
CS001514000125,1
CS001514000142,1
CS001514000174,1
CS001514000191,1
CS001514000225,1
CS001514000237,1
CS001514000248,1
CS001514000322,1
CS001514000327,1
CS001515000018,1
CS001515000048,1
CS001515000054,1
CS001515000060,1
CS001515000080,1
CS001515000095,1
CS001515000136,1
CS001515000139,1
CS001515000228,1
CS001515000260,1
CS001515000263,1
CS001515000291,1
CS001515000328,1
CS001515000387,1
CS001515000398,1
CS001515000471,1
CS001515000495,1
CS001515000515,1
CS001515000544,1
CS001515000551,1
CS001515000553,1
CS001515000568,1
CS001515000601,1
CS001515000645,1
CS001515000687,1
CS001601000036,1
CS001604000003,1
CS001604000005,1
CS001604000025,1
CS001605000016,1
CS001612000027,1
CS001613000148,1
CS001614000057,1
CS001614000125,1
CS001614000140,1
CS001615000035,1
CS001615000042,1
CS001615000044,1
CS001615000051,1
CS001615000062,1
CS001615000075,1
CS001615000078,1
CS001615000099,1
CS001615000107,1
CS001615000115,1
CS001615000175,1
CS001615000190,1
CS001615000201,1
CS001615000218,1
CS001615000271,1
CS001615000296,1
CS001615000325,1
CS001615000372,1
CS001615000376,1
CS001615000388,1
CS001802000025,1
CS001814000018,1
CS001814000034,1
CS001815000022,1
CS001815000030,1
CS001815000046,1
CS002112000016,1
CS002113000006,1
CS002114000010,1
CS002115000005,1
CS002212000034,1
CS002212000046,1
CS002212000096,1
CS002212000135,1
CS002213000051,1
CS002213000073,1
CS002215000032,1
CS002215000066,1
CS002215000130,1
CS002215000165,1
CS002304000005,1
CS002305000016,1
CS002314000005,1
CS002314000030,1
CS002314000037,1
CS002314000073,1
CS002314000113,1
CS002315000068,1
CS002315000134,1
CS002315000178,1
CS002315000264,1
CS002315000279,1
CS002315000299,1
CS002315000458,1
CS002315000482,1
CS002411000022,1
CS002411000052,1
CS002411000090,1
CS002411000098,1
CS002411000124,1
CS002411000126,1
CS002411000146,1
CS002411000147,1
CS002411000158,1
CS002412000034,1
CS002412000113,1
CS002412000144,1
CS002412000172,1
CS002412000196,1
CS002412000216,1
CS002412000272,1
CS002412000277,1
CS002412000279,1
CS002412000280,1
CS002412000306,1
CS002412000355,1
CS002412000359,1
CS002412000380,1
CS002412000433,1
CS002413000029,1
CS002413000071,1
CS002413000104,1
CS002413000115,1
CS002413000200,1
CS002413000313,1
CS002413000377,1
CS002413000391,1
CS002413000439,1
CS002413000516,1
CS002413000517,1
CS002413000521,1
CS002413000595,1
CS002413000634,1
CS002413000657,1
CS002414000263,1
CS002414000276,1
CS002414000301,1
CS002414000321,1
CS002414000323,1
CS002414000337,1
CS002415000086,1
CS002415000174,1
CS002415000294,1
CS002415000308,1
CS002415000437,1
CS002415000510,1
CS002415000682,1
CS002415000683,1
CS002415000718,1
CS002415000720,1
CS002415000732,1
CS002415000773,1
CS002415000791,1
CS002504000026,1
CS002512000076,1
CS002512000316,1
CS002512000325,1
CS002512000408,1
CS002512000462,1
CS002512000482,1
CS002513000033,1
CS002513000044,1
CS002513000048,1
CS002513000049,1
CS002513000108,1
CS002513000161,1
CS002513000222,1
CS002513000267,1
CS002513000278,1
CS002513000293,1
CS002513000296,1
CS002513000310,1
CS002513000312,1
CS002513000349,1
CS002513000374,1
CS002513000399,1
CS002513000404,1
CS002513000452,1
CS002513000481,1
CS002513000484,1
CS002513000542,1
CS002513000574,1
CS002513000584,1
CS002513000664,1
CS002514000013,1
CS002514000021,1
CS002514000059,1
CS002514000073,1
CS002514000083,1
CS002514000122,1
CS002514000130,1
CS002514000155,1
CS002514000158,1
CS002514000159,1
CS002514000167,1
CS002514000221,1
CS002514000240,1
CS002514000298,1
CS002514000307,1
CS002514000313,1
CS002515000058,1
CS002515000149,1
CS002515000160,1
CS002515000193,1
CS002515000236,1
CS002515000287,1
CS002515000364,1
CS002515000385,1
CS002515000405,1
CS002515000414,1
CS002515000418,1
CS002515000520,1
CS002515000528,1
CS002515000598,1
CS002515000610,1
CS002515000632,1
CS002604000011,1
CS002604000026,1
CS002612000046,1
CS002613000310,1
CS002613000402,1
CS002614000076,1
CS002615000007,1
CS002615000072,1
CS002615000101,1
CS002615000131,1
CS002615000199,1
CS002615000209,1
CS002615000220,1
CS002615000224,1
CS002615000240,1
CS002615000342,1
CS002805000005,1
CS002815000025,1
CS002815000035,1
CS003112000004,1
CS003114000003,1
CS003211000006,1
CS003212000012,1
CS003212000050,1
CS003212000089,1
CS003213000031,1
CS003214000083,1
CS003215000005,1
CS003215000016,1
CS003215000055,1
CS003215000133,1
CS003304000021,1
CS003305000003,1
CS003311000038,1
CS003311000062,1
CS003314000015,1
CS003314000034,1
CS003314000075,1
CS003314000126,1
CS003314000127,1
CS003314000156,1
CS003314000184,1
CS003315000062,1
CS003315000072,1
CS003315000139,1
CS003315000142,1
CS003315000143,1
CS003315000148,1
CS003315000367,1
CS003315000373,1
CS003315000381,1
CS003411000030,1
CS003411000134,1
CS003411000136,1
CS003411000151,1
CS003412000047,1
CS003412000067,1
CS003412000082,1
CS003412000232,1
CS003412000275,1
CS003412000279,1
CS003412000374,1
CS003412000379,1
CS003412000481,1
CS003413000010,1
CS003413000017,1
CS003413000055,1
CS003413000115,1
CS003413000156,1
CS003413000158,1
CS003413000163,1
CS003413000226,1
CS003413000299,1
CS003413000437,1
CS003413000532,1
CS003413000621,1
CS003413000705,1
CS003414000120,1
CS003414000207,1
CS003414000309,1
CS003414000353,1
CS003414000366,1
CS003415000083,1
CS003415000449,1
CS003415000487,1
CS003415000492,1
CS003415000552,1
CS003415000563,1
CS003415000565,1
CS003415000570,1
CS003415000583,1
CS003415000604,1
CS003415000764,1
CS003505000016,1
CS003511000065,1
CS003511000141,1
CS003512000017,1
CS003512000043,1
CS003512000072,1
CS003512000124,1
CS003512000126,1
CS003512000162,1
CS003512000170,1
CS003512000199,1
CS003512000206,1
CS003512000220,1
CS003512000285,1
CS003512000363,1
CS003512000501,1
CS003513000032,1
CS003513000058,1
CS003513000062,1
CS003513000142,1
CS003513000170,1
CS003513000201,1
CS003513000247,1
CS003513000254,1
CS003513000303,1
CS003513000408,1
CS003513000528,1
CS003513000533,1
CS003513000560,1
CS003513000569,1
CS003513000573,1
CS003513000593,1
CS003514000005,1
CS003514000073,1
CS003514000104,1
CS003514000113,1
CS003514000121,1
CS003514000151,1
CS003514000154,1
CS003514000176,1
CS003514000185,1
CS003514000187,1
CS003514000215,1
CS003514000243,1
CS003514000266,1
CS003514000294,1
CS003514000311,1
CS003515000203,1
CS003515000258,1
CS003515000554,1
CS003515000599,1
CS003515000667,1
CS003515000673,1
CS003515000699,1
CS003604000015,1
CS003612000169,1
CS003613000169,1
CS003613000186,1
CS003613000257,1
CS003614000011,1
CS003614000045,1
CS003614000055,1
CS003614000095,1
CS003614000108,1
CS003614000116,1
CS003615000085,1
CS003615000095,1
CS003615000110,1
CS003615000195,1
CS003615000219,1
CS003615000276,1
CS003803000016,1
CS003815000003,1
CS003815000026,1
CS003815000042,1
CS004115000014,1
CS004213000116,1
CS004213000117,1
CS004213000122,1
CS004214000032,1
CS004214000050,1
CS004215000009,1
CS004215000019,1
CS004215000040,1
CS004215000068,1
CS004215000085,1
CS004215000131,1
CS004215000148,1
CS004311000036,1
CS004311000101,1
CS004314000016,1
CS004314000018,1
CS004314000023,1
CS004314000027,1
CS004314000098,1
CS004314000099,1
CS004314000132,1
CS004314000157,1
CS004314000200,1
CS004314000236,1
CS004315000015,1
CS004315000016,1
CS004315000058,1
CS004315000074,1
CS004315000079,1
CS004315000082,1
CS004315000091,1
CS004315000112,1
CS004315000135,1
CS004315000148,1
CS004315000177,1
CS004315000186,1
CS004315000240,1
CS004315000254,1
CS004315000266,1
CS004315000268,1
CS004315000275,1
CS004315000302,1
CS004315000319,1
CS004315000487,1
CS004315000512,1
CS004315000520,1
CS004315000525,1
CS004315000529,1
CS004315000537,1
CS004411000010,1
CS004411000027,1
CS004411000028,1
CS004411000059,1
CS004411000178,1
CS004412000049,1
CS004412000085,1
CS004412000096,1
CS004412000117,1
CS004412000167,1
CS004412000200,1
CS004412000201,1
CS004412000219,1
CS004412000237,1
CS004412000252,1
CS004412000285,1
CS004412000522,1
CS004412000526,1
CS004412000538,1
CS004412000552,1
CS004413000039,1
CS004413000047,1
CS004413000091,1
CS004413000124,1
CS004413000130,1
CS004413000148,1
CS004413000187,1
CS004413000280,1
CS004413000326,1
CS004413000388,1
CS004413000433,1
CS004413000457,1
CS004413000484,1
CS004413000586,1
CS004413000610,1
CS004413000641,1
CS004413000686,1
CS004414000063,1
CS004414000105,1
CS004414000165,1
CS004414000175,1
CS004414000237,1
CS004414000255,1
CS004414000346,1
CS004414000379,1
CS004415000020,1
CS004415000041,1
CS004415000070,1
CS004415000228,1
CS004415000231,1
CS004415000342,1
CS004415000378,1
CS004415000471,1
CS004415000540,1
CS004415000541,1
CS004415000607,1
CS004415000629,1
CS004415000710,1
CS004415000714,1
CS004415000716,1
CS004415000730,1
CS004505000002,1
CS004505000012,1
CS004505000021,1
CS004505000030,1
CS004505000032,1
CS004511000086,1
CS004512000005,1
CS004512000008,1
CS004512000045,1
CS004512000058,1
CS004512000076,1
CS004512000091,1
CS004512000206,1
CS004512000235,1
CS004512000254,1
CS004512000300,1
CS004512000388,1
CS004512000418,1
CS004512000428,1
CS004512000442,1
CS004512000443,1
CS004512000476,1
CS004513000008,1
CS004513000014,1
CS004513000016,1
CS004513000028,1
CS004513000076,1
CS004513000086,1
CS004513000103,1
CS004513000163,1
CS004513000229,1
CS004513000238,1
CS004513000286,1
